,newspaper,year,week,word,stat,metric,value,year_week,hot_topics
50750,elbuho_pe,2022,44,funcionaria,min,retweet_count,1.0,2022w44,
50751,elbuho_pe,2022,44,funcionaria,ratio,retweet_count,1.0,2022w44,
50752,elbuho_pe,2022,44,funcionaria,std,retweet_count,0.0,2022w44,
50753,elbuho_pe,2022,44,funcionaria,sum,retweet_count,4.0,2022w44,
50754,elbuho_pe,2022,44,hospital,count,retweet_count,5.0,2022w44,
50755,elbuho_pe,2022,44,hospital,max,retweet_count,1.0,2022w44,
50756,elbuho_pe,2022,44,hospital,mean,retweet_count,1.0,2022w44,
50757,elbuho_pe,2022,44,hospital,min,retweet_count,1.0,2022w44,
50758,elbuho_pe,2022,44,hospital,ratio,retweet_count,1.0,2022w44,
50759,elbuho_pe,2022,44,hospital,std,retweet_count,0.0,2022w44,
50760,elbuho_pe,2022,44,hospital,sum,retweet_count,5.0,2022w44,
50761,elbuho_pe,2022,44,josé,count,retweet_count,4.0,2022w44,
50762,elbuho_pe,2022,44,josé,max,retweet_count,1.0,2022w44,
50763,elbuho_pe,2022,44,josé,mean,retweet_count,0.75,2022w44,
50764,elbuho_pe,2022,44,josé,min,retweet_count,0.0,2022w44,
50765,elbuho_pe,2022,44,josé,ratio,retweet_count,0.75,2022w44,
50766,elbuho_pe,2022,44,josé,std,retweet_count,0.5,2022w44,
50767,elbuho_pe,2022,44,josé,sum,retweet_count,3.0,2022w44,
50768,elbuho_pe,2022,44,lima,count,retweet_count,4.0,2022w44,
50769,elbuho_pe,2022,44,lima,max,retweet_count,2.0,2022w44,
50770,elbuho_pe,2022,44,lima,mean,retweet_count,1.25,2022w44,
50771,elbuho_pe,2022,44,lima,min,retweet_count,1.0,2022w44,
50772,elbuho_pe,2022,44,lima,ratio,retweet_count,1.25,2022w44,
50773,elbuho_pe,2022,44,lima,std,retweet_count,0.5,2022w44,
50774,elbuho_pe,2022,44,lima,sum,retweet_count,5.0,2022w44,
50775,elbuho_pe,2022,44,melgar,count,retweet_count,5.0,2022w44,
50776,elbuho_pe,2022,44,melgar,max,retweet_count,2.0,2022w44,
50777,elbuho_pe,2022,44,melgar,mean,retweet_count,1.6,2022w44,
50778,elbuho_pe,2022,44,melgar,min,retweet_count,1.0,2022w44,
50779,elbuho_pe,2022,44,melgar,ratio,retweet_count,1.6,2022w44,
50780,elbuho_pe,2022,44,melgar,std,retweet_count,0.5477225575051661,2022w44,
50781,elbuho_pe,2022,44,melgar,sum,retweet_count,8.0,2022w44,
50782,elbuho_pe,2022,44,obras,count,retweet_count,4.0,2022w44,
50783,elbuho_pe,2022,44,obras,max,retweet_count,3.0,2022w44,
50784,elbuho_pe,2022,44,obras,mean,retweet_count,1.5,2022w44,
50785,elbuho_pe,2022,44,obras,min,retweet_count,1.0,2022w44,
50786,elbuho_pe,2022,44,obras,ratio,retweet_count,1.5,2022w44,
50787,elbuho_pe,2022,44,obras,std,retweet_count,1.0,2022w44,
50788,elbuho_pe,2022,44,obras,sum,retweet_count,6.0,2022w44,
50789,elbuho_pe,2022,44,oea,count,retweet_count,5.0,2022w44,
50790,elbuho_pe,2022,44,oea,max,retweet_count,2.0,2022w44,
50791,elbuho_pe,2022,44,oea,mean,retweet_count,1.2,2022w44,
50792,elbuho_pe,2022,44,oea,min,retweet_count,1.0,2022w44,
50793,elbuho_pe,2022,44,oea,ratio,retweet_count,1.2,2022w44,
50794,elbuho_pe,2022,44,oea,std,retweet_count,0.4472135954999579,2022w44,
50795,elbuho_pe,2022,44,oea,sum,retweet_count,6.0,2022w44,
50796,elbuho_pe,2022,44,partido,count,retweet_count,4.0,2022w44,
50797,elbuho_pe,2022,44,partido,max,retweet_count,2.0,2022w44,
50798,elbuho_pe,2022,44,partido,mean,retweet_count,1.5,2022w44,
50799,elbuho_pe,2022,44,partido,min,retweet_count,1.0,2022w44,
50800,elbuho_pe,2022,44,partido,ratio,retweet_count,1.5,2022w44,
50801,elbuho_pe,2022,44,partido,std,retweet_count,0.5773502691896257,2022w44,
50802,elbuho_pe,2022,44,partido,sum,retweet_count,6.0,2022w44,
50803,elbuho_pe,2022,44,pasó,count,retweet_count,6.0,2022w44,
50804,elbuho_pe,2022,44,pasó,max,retweet_count,1.0,2022w44,
50805,elbuho_pe,2022,44,pasó,mean,retweet_count,1.0,2022w44,
50806,elbuho_pe,2022,44,pasó,min,retweet_count,1.0,2022w44,
50807,elbuho_pe,2022,44,pasó,ratio,retweet_count,1.0,2022w44,
50808,elbuho_pe,2022,44,pasó,std,retweet_count,0.0,2022w44,
50809,elbuho_pe,2022,44,pasó,sum,retweet_count,6.0,2022w44,
50810,elbuho_pe,2022,44,pedido,count,retweet_count,4.0,2022w44,
50811,elbuho_pe,2022,44,pedido,max,retweet_count,4.0,2022w44,
50812,elbuho_pe,2022,44,pedido,mean,retweet_count,1.75,2022w44,
50813,elbuho_pe,2022,44,pedido,min,retweet_count,1.0,2022w44,
50814,elbuho_pe,2022,44,pedido,ratio,retweet_count,1.75,2022w44,
50815,elbuho_pe,2022,44,pedido,std,retweet_count,1.5,2022w44,
50816,elbuho_pe,2022,44,pedido,sum,retweet_count,7.0,2022w44,
50817,elbuho_pe,2022,44,pedro,count,retweet_count,4.0,2022w44,castillo
50818,elbuho_pe,2022,44,pedro,max,retweet_count,3.0,2022w44,castillo
50819,elbuho_pe,2022,44,pedro,mean,retweet_count,1.5,2022w44,castillo
50820,elbuho_pe,2022,44,pedro,min,retweet_count,1.0,2022w44,castillo
50821,elbuho_pe,2022,44,pedro,ratio,retweet_count,1.5,2022w44,castillo
50822,elbuho_pe,2022,44,pedro,std,retweet_count,1.0,2022w44,castillo
50823,elbuho_pe,2022,44,pedro,sum,retweet_count,6.0,2022w44,castillo
50824,elbuho_pe,2022,44,perú,count,retweet_count,12.0,2022w44,país
50825,elbuho_pe,2022,44,perú,max,retweet_count,11.0,2022w44,país
50826,elbuho_pe,2022,44,perú,mean,retweet_count,1.9166666666666667,2022w44,país
50827,elbuho_pe,2022,44,perú,min,retweet_count,0.0,2022w44,país
50828,elbuho_pe,2022,44,perú,ratio,retweet_count,1.9166666666666667,2022w44,país
50829,elbuho_pe,2022,44,perú,std,retweet_count,2.906367096044424,2022w44,país
50830,elbuho_pe,2022,44,perú,sum,retweet_count,23.0,2022w44,país
50831,elbuho_pe,2022,44,presidente,count,retweet_count,4.0,2022w44,
50832,elbuho_pe,2022,44,presidente,max,retweet_count,4.0,2022w44,
50833,elbuho_pe,2022,44,presidente,mean,retweet_count,2.0,2022w44,
50834,elbuho_pe,2022,44,presidente,min,retweet_count,1.0,2022w44,
50835,elbuho_pe,2022,44,presidente,ratio,retweet_count,2.0,2022w44,
50836,elbuho_pe,2022,44,presidente,std,retweet_count,1.4142135623730951,2022w44,
50837,elbuho_pe,2022,44,presidente,sum,retweet_count,8.0,2022w44,
50838,elbuho_pe,2022,44,salida,count,retweet_count,5.0,2022w44,
50839,elbuho_pe,2022,44,salida,max,retweet_count,1.0,2022w44,
50840,elbuho_pe,2022,44,salida,mean,retweet_count,1.0,2022w44,
50841,elbuho_pe,2022,44,salida,min,retweet_count,1.0,2022w44,
50842,elbuho_pe,2022,44,salida,ratio,retweet_count,1.0,2022w44,
50843,elbuho_pe,2022,44,salida,std,retweet_count,0.0,2022w44,
50844,elbuho_pe,2022,44,salida,sum,retweet_count,5.0,2022w44,
50845,elbuho_pe,2022,44,san,count,retweet_count,5.0,2022w44,
50846,elbuho_pe,2022,44,san,max,retweet_count,1.0,2022w44,
50847,elbuho_pe,2022,44,san,mean,retweet_count,1.0,2022w44,
50848,elbuho_pe,2022,44,san,min,retweet_count,1.0,2022w44,
50849,elbuho_pe,2022,44,san,ratio,retweet_count,1.0,2022w44,
50850,elbuho_pe,2022,44,san,std,retweet_count,0.0,2022w44,
50851,elbuho_pe,2022,44,san,sum,retweet_count,5.0,2022w44,
50852,elbuho_pe,2022,44,sporting,count,retweet_count,4.0,2022w44,
50853,elbuho_pe,2022,44,sporting,max,retweet_count,2.0,2022w44,
50854,elbuho_pe,2022,44,sporting,mean,retweet_count,1.5,2022w44,
50855,elbuho_pe,2022,44,sporting,min,retweet_count,1.0,2022w44,
50856,elbuho_pe,2022,44,sporting,ratio,retweet_count,1.5,2022w44,
50857,elbuho_pe,2022,44,sporting,std,retweet_count,0.5773502691896257,2022w44,
50858,elbuho_pe,2022,44,sporting,sum,retweet_count,6.0,2022w44,
50859,elbuho_pe,2022,49,alvuelo,count,retweet_count,9.0,2022w49,
50860,elbuho_pe,2022,49,alvuelo,max,retweet_count,6.0,2022w49,
50861,elbuho_pe,2022,49,alvuelo,mean,retweet_count,2.5555555555555554,2022w49,
50862,elbuho_pe,2022,49,alvuelo,min,retweet_count,0.0,2022w49,
50863,elbuho_pe,2022,49,alvuelo,ratio,retweet_count,2.5555555555555554,2022w49,
50864,elbuho_pe,2022,49,alvuelo,std,retweet_count,2.4037008503093262,2022w49,
50865,elbuho_pe,2022,49,alvuelo,sum,retweet_count,23.0,2022w49,
50866,elbuho_pe,2022,49,arequipa,count,retweet_count,15.0,2022w49,
50867,elbuho_pe,2022,49,arequipa,max,retweet_count,24.0,2022w49,
50868,elbuho_pe,2022,49,arequipa,mean,retweet_count,6.466666666666667,2022w49,
50869,elbuho_pe,2022,49,arequipa,min,retweet_count,1.0,2022w49,
50870,elbuho_pe,2022,49,arequipa,ratio,retweet_count,6.466666666666667,2022w49,
50871,elbuho_pe,2022,49,arequipa,std,retweet_count,7.4724892263619385,2022w49,
50872,elbuho_pe,2022,49,arequipa,sum,retweet_count,97.0,2022w49,
50873,elbuho_pe,2022,49,boluarte,count,retweet_count,9.0,2022w49,boluarte
50874,elbuho_pe,2022,49,boluarte,max,retweet_count,24.0,2022w49,boluarte
50875,elbuho_pe,2022,49,boluarte,mean,retweet_count,5.555555555555555,2022w49,boluarte
50876,elbuho_pe,2022,49,boluarte,min,retweet_count,0.0,2022w49,boluarte
50877,elbuho_pe,2022,49,boluarte,ratio,retweet_count,5.555555555555555,2022w49,boluarte
50878,elbuho_pe,2022,49,boluarte,std,retweet_count,7.535103036971544,2022w49,boluarte
50879,elbuho_pe,2022,49,boluarte,sum,retweet_count,50.0,2022w49,boluarte
50880,elbuho_pe,2022,49,castillo,count,retweet_count,29.0,2022w49,castillo
50881,elbuho_pe,2022,49,castillo,max,retweet_count,12.0,2022w49,castillo
50882,elbuho_pe,2022,49,castillo,mean,retweet_count,2.7241379310344827,2022w49,castillo
50883,elbuho_pe,2022,49,castillo,min,retweet_count,0.0,2022w49,castillo
50884,elbuho_pe,2022,49,castillo,ratio,retweet_count,2.7241379310344827,2022w49,castillo
50885,elbuho_pe,2022,49,castillo,std,retweet_count,2.418626406574873,2022w49,castillo
50886,elbuho_pe,2022,49,castillo,sum,retweet_count,79.0,2022w49,castillo
50887,elbuho_pe,2022,49,cierre,count,retweet_count,7.0,2022w49,
50888,elbuho_pe,2022,49,cierre,max,retweet_count,24.0,2022w49,
50889,elbuho_pe,2022,49,cierre,mean,retweet_count,6.0,2022w49,
50890,elbuho_pe,2022,49,cierre,min,retweet_count,1.0,2022w49,
50891,elbuho_pe,2022,49,cierre,ratio,retweet_count,6.0,2022w49,
50892,elbuho_pe,2022,49,cierre,std,retweet_count,8.020806277010644,2022w49,
50893,elbuho_pe,2022,49,cierre,sum,retweet_count,42.0,2022w49,
50894,elbuho_pe,2022,49,congreso,count,retweet_count,22.0,2022w49,congreso
50895,elbuho_pe,2022,49,congreso,max,retweet_count,24.0,2022w49,congreso
50896,elbuho_pe,2022,49,congreso,mean,retweet_count,5.409090909090909,2022w49,congreso
50897,elbuho_pe,2022,49,congreso,min,retweet_count,0.0,2022w49,congreso
50898,elbuho_pe,2022,49,congreso,ratio,retweet_count,5.409090909090909,2022w49,congreso
50899,elbuho_pe,2022,49,congreso,std,retweet_count,6.013152971445901,2022w49,congreso
50900,elbuho_pe,2022,49,congreso,sum,retweet_count,119.0,2022w49,congreso
50901,elbuho_pe,2022,49,constitución,count,retweet_count,4.0,2022w49,
50902,elbuho_pe,2022,49,constitución,max,retweet_count,4.0,2022w49,
50903,elbuho_pe,2022,49,constitución,mean,retweet_count,2.25,2022w49,
50904,elbuho_pe,2022,49,constitución,min,retweet_count,0.0,2022w49,
50905,elbuho_pe,2022,49,constitución,ratio,retweet_count,2.25,2022w49,
50906,elbuho_pe,2022,49,constitución,std,retweet_count,2.0615528128088303,2022w49,
50907,elbuho_pe,2022,49,constitución,sum,retweet_count,9.0,2022w49,
50908,elbuho_pe,2022,49,crisis,count,retweet_count,7.0,2022w49,
50909,elbuho_pe,2022,49,crisis,max,retweet_count,13.0,2022w49,
50910,elbuho_pe,2022,49,crisis,mean,retweet_count,6.571428571428571,2022w49,
50911,elbuho_pe,2022,49,crisis,min,retweet_count,1.0,2022w49,
50912,elbuho_pe,2022,49,crisis,ratio,retweet_count,6.571428571428571,2022w49,
50913,elbuho_pe,2022,49,crisis,std,retweet_count,5.31843156256751,2022w49,
50914,elbuho_pe,2022,49,crisis,sum,retweet_count,46.0,2022w49,
50915,elbuho_pe,2022,49,dina,count,retweet_count,9.0,2022w49,boluarte
50916,elbuho_pe,2022,49,dina,max,retweet_count,24.0,2022w49,boluarte
50917,elbuho_pe,2022,49,dina,mean,retweet_count,5.555555555555555,2022w49,boluarte
50918,elbuho_pe,2022,49,dina,min,retweet_count,0.0,2022w49,boluarte
50919,elbuho_pe,2022,49,dina,ratio,retweet_count,5.555555555555555,2022w49,boluarte
50920,elbuho_pe,2022,49,dina,std,retweet_count,7.535103036971544,2022w49,boluarte
50921,elbuho_pe,2022,49,dina,sum,retweet_count,50.0,2022w49,boluarte
50922,elbuho_pe,2022,49,dini,count,retweet_count,5.0,2022w49,
50923,elbuho_pe,2022,49,dini,max,retweet_count,3.0,2022w49,
50924,elbuho_pe,2022,49,dini,mean,retweet_count,1.8,2022w49,
50925,elbuho_pe,2022,49,dini,min,retweet_count,1.0,2022w49,
50926,elbuho_pe,2022,49,dini,ratio,retweet_count,1.8,2022w49,
50927,elbuho_pe,2022,49,dini,std,retweet_count,0.8366600265340756,2022w49,
50928,elbuho_pe,2022,49,dini,sum,retweet_count,9.0,2022w49,
50929,elbuho_pe,2022,49,elbuho,count,retweet_count,19.0,2022w49,
50930,elbuho_pe,2022,49,elbuho,max,retweet_count,21.0,2022w49,
50931,elbuho_pe,2022,49,elbuho,mean,retweet_count,3.736842105263158,2022w49,
50932,elbuho_pe,2022,49,elbuho,min,retweet_count,1.0,2022w49,
50933,elbuho_pe,2022,49,elbuho,ratio,retweet_count,3.736842105263158,2022w49,
50934,elbuho_pe,2022,49,elbuho,std,retweet_count,4.919825033735763,2022w49,
50935,elbuho_pe,2022,49,elbuho,sum,retweet_count,71.0,2022w49,
50936,elbuho_pe,2022,49,elbuhope,count,retweet_count,32.0,2022w49,
50937,elbuho_pe,2022,49,elbuhope,max,retweet_count,24.0,2022w49,
50938,elbuho_pe,2022,49,elbuhope,mean,retweet_count,3.9375,2022w49,
50939,elbuho_pe,2022,49,elbuhope,min,retweet_count,1.0,2022w49,
50940,elbuho_pe,2022,49,elbuhope,ratio,retweet_count,3.9375,2022w49,
50941,elbuho_pe,2022,49,elbuhope,std,retweet_count,4.585654348776368,2022w49,
50942,elbuho_pe,2022,49,elbuhope,sum,retweet_count,126.0,2022w49,
50943,elbuho_pe,2022,49,elecciones,count,retweet_count,4.0,2022w49,
50944,elbuho_pe,2022,49,elecciones,max,retweet_count,8.0,2022w49,
50945,elbuho_pe,2022,49,elecciones,mean,retweet_count,4.5,2022w49,
50946,elbuho_pe,2022,49,elecciones,min,retweet_count,1.0,2022w49,
50947,elbuho_pe,2022,49,elecciones,ratio,retweet_count,4.5,2022w49,
50948,elbuho_pe,2022,49,elecciones,std,retweet_count,4.041451884327381,2022w49,
50949,elbuho_pe,2022,49,elecciones,sum,retweet_count,18.0,2022w49,
50950,elbuho_pe,2022,49,escribe,count,retweet_count,4.0,2022w49,
50951,elbuho_pe,2022,49,escribe,max,retweet_count,4.0,2022w49,
50952,elbuho_pe,2022,49,escribe,mean,retweet_count,2.0,2022w49,
50953,elbuho_pe,2022,49,escribe,min,retweet_count,1.0,2022w49,
50954,elbuho_pe,2022,49,escribe,ratio,retweet_count,2.0,2022w49,
50955,elbuho_pe,2022,49,escribe,std,retweet_count,1.4142135623730951,2022w49,
50956,elbuho_pe,2022,49,escribe,sum,retweet_count,8.0,2022w49,
50957,elbuho_pe,2022,49,excepción,count,retweet_count,3.0,2022w49,
50958,elbuho_pe,2022,49,excepción,max,retweet_count,2.0,2022w49,
50959,elbuho_pe,2022,49,excepción,mean,retweet_count,1.6666666666666667,2022w49,
50960,elbuho_pe,2022,49,excepción,min,retweet_count,1.0,2022w49,
50961,elbuho_pe,2022,49,excepción,ratio,retweet_count,1.6666666666666667,2022w49,
50962,elbuho_pe,2022,49,excepción,std,retweet_count,0.5773502691896257,2022w49,
50963,elbuho_pe,2022,49,excepción,sum,retweet_count,5.0,2022w49,
50964,elbuho_pe,2022,49,exjefe,count,retweet_count,5.0,2022w49,
50965,elbuho_pe,2022,49,exjefe,max,retweet_count,3.0,2022w49,
50966,elbuho_pe,2022,49,exjefe,mean,retweet_count,1.6,2022w49,
50967,elbuho_pe,2022,49,exjefe,min,retweet_count,1.0,2022w49,
50968,elbuho_pe,2022,49,exjefe,ratio,retweet_count,1.6,2022w49,
50969,elbuho_pe,2022,49,exjefe,std,retweet_count,0.8944271909999159,2022w49,
50970,elbuho_pe,2022,49,exjefe,sum,retweet_count,8.0,2022w49,
50971,elbuho_pe,2022,49,gobierno,count,retweet_count,6.0,2022w49,
50972,elbuho_pe,2022,49,gobierno,max,retweet_count,3.0,2022w49,
50973,elbuho_pe,2022,49,gobierno,mean,retweet_count,1.6666666666666667,2022w49,
50974,elbuho_pe,2022,49,gobierno,min,retweet_count,1.0,2022w49,
50975,elbuho_pe,2022,49,gobierno,ratio,retweet_count,1.6666666666666667,2022w49,
50976,elbuho_pe,2022,49,gobierno,std,retweet_count,0.816496580927726,2022w49,
50977,elbuho_pe,2022,49,gobierno,sum,retweet_count,10.0,2022w49,
50978,elbuho_pe,2022,49,lópez,count,retweet_count,5.0,2022w49,
50979,elbuho_pe,2022,49,lópez,max,retweet_count,6.0,2022w49,
50980,elbuho_pe,2022,49,lópez,mean,retweet_count,3.8,2022w49,
50981,elbuho_pe,2022,49,lópez,min,retweet_count,2.0,2022w49,
50982,elbuho_pe,2022,49,lópez,ratio,retweet_count,3.8,2022w49,
50983,elbuho_pe,2022,49,lópez,std,retweet_count,2.04939015319192,2022w49,
50984,elbuho_pe,2022,49,lópez,sum,retweet_count,19.0,2022w49,
50985,elbuho_pe,2022,49,mensaje,count,retweet_count,4.0,2022w49,
50986,elbuho_pe,2022,49,mensaje,max,retweet_count,3.0,2022w49,
50987,elbuho_pe,2022,49,mensaje,mean,retweet_count,2.5,2022w49,
50988,elbuho_pe,2022,49,mensaje,min,retweet_count,2.0,2022w49,
50989,elbuho_pe,2022,49,mensaje,ratio,retweet_count,2.5,2022w49,
50990,elbuho_pe,2022,49,mensaje,std,retweet_count,0.5773502691896257,2022w49,
50991,elbuho_pe,2022,49,mensaje,sum,retweet_count,10.0,2022w49,
50992,elbuho_pe,2022,49,mil,count,retweet_count,4.0,2022w49,
50993,elbuho_pe,2022,49,mil,max,retweet_count,4.0,2022w49,
50994,elbuho_pe,2022,49,mil,mean,retweet_count,1.75,2022w49,
50995,elbuho_pe,2022,49,mil,min,retweet_count,1.0,2022w49,
50996,elbuho_pe,2022,49,mil,ratio,retweet_count,1.75,2022w49,
50997,elbuho_pe,2022,49,mil,std,retweet_count,1.5,2022w49,
50998,elbuho_pe,2022,49,mil,sum,retweet_count,7.0,2022w49,
50999,elbuho_pe,2022,49,nación,count,retweet_count,6.0,2022w49,
51000,elbuho_pe,2022,49,nación,max,retweet_count,7.0,2022w49,
51001,elbuho_pe,2022,49,nación,mean,retweet_count,2.8333333333333335,2022w49,
51002,elbuho_pe,2022,49,nación,min,retweet_count,0.0,2022w49,
51003,elbuho_pe,2022,49,nación,ratio,retweet_count,2.8333333333333335,2022w49,
51004,elbuho_pe,2022,49,nación,std,retweet_count,2.3166067138525404,2022w49,
51005,elbuho_pe,2022,49,nación,sum,retweet_count,17.0,2022w49,
51006,elbuho_pe,2022,49,opinion,count,retweet_count,4.0,2022w49,
51007,elbuho_pe,2022,49,opinion,max,retweet_count,4.0,2022w49,
51008,elbuho_pe,2022,49,opinion,mean,retweet_count,2.5,2022w49,
51009,elbuho_pe,2022,49,opinion,min,retweet_count,1.0,2022w49,
51010,elbuho_pe,2022,49,opinion,ratio,retweet_count,2.5,2022w49,
51011,elbuho_pe,2022,49,opinion,std,retweet_count,1.7320508075688772,2022w49,
51012,elbuho_pe,2022,49,opinion,sum,retweet_count,10.0,2022w49,
51013,elbuho_pe,2022,49,pedro,count,retweet_count,21.0,2022w49,castillo
51014,elbuho_pe,2022,49,pedro,max,retweet_count,12.0,2022w49,castillo
51015,elbuho_pe,2022,49,pedro,mean,retweet_count,3.0,2022w49,castillo
51016,elbuho_pe,2022,49,pedro,min,retweet_count,0.0,2022w49,castillo
51017,elbuho_pe,2022,49,pedro,ratio,retweet_count,3.0,2022w49,castillo
51018,elbuho_pe,2022,49,pedro,std,retweet_count,2.6832815729997472,2022w49,castillo
51019,elbuho_pe,2022,49,pedro,sum,retweet_count,63.0,2022w49,castillo
51020,elbuho_pe,2022,49,perú,count,retweet_count,8.0,2022w49,país
51021,elbuho_pe,2022,49,perú,max,retweet_count,6.0,2022w49,país
51022,elbuho_pe,2022,49,perú,mean,retweet_count,4.0,2022w49,país
51023,elbuho_pe,2022,49,perú,min,retweet_count,2.0,2022w49,país
51024,elbuho_pe,2022,49,perú,ratio,retweet_count,4.0,2022w49,país
51025,elbuho_pe,2022,49,perú,std,retweet_count,1.6035674514745466,2022w49,país
51026,elbuho_pe,2022,49,perú,sum,retweet_count,32.0,2022w49,país
51027,elbuho_pe,2022,49,política,count,retweet_count,4.0,2022w49,
51028,elbuho_pe,2022,49,política,max,retweet_count,13.0,2022w49,
51029,elbuho_pe,2022,49,política,mean,retweet_count,7.5,2022w49,
51030,elbuho_pe,2022,49,política,min,retweet_count,1.0,2022w49,
51031,elbuho_pe,2022,49,política,ratio,retweet_count,7.5,2022w49,
51032,elbuho_pe,2022,49,política,std,retweet_count,4.932882862316247,2022w49,
51033,elbuho_pe,2022,49,política,sum,retweet_count,30.0,2022w49,
51034,elbuho_pe,2022,49,presidenta,count,retweet_count,6.0,2022w49,
51035,elbuho_pe,2022,49,presidenta,max,retweet_count,4.0,2022w49,
51036,elbuho_pe,2022,49,presidenta,mean,retweet_count,2.3333333333333335,2022w49,
51037,elbuho_pe,2022,49,presidenta,min,retweet_count,1.0,2022w49,
51038,elbuho_pe,2022,49,presidenta,ratio,retweet_count,2.3333333333333335,2022w49,
51039,elbuho_pe,2022,49,presidenta,std,retweet_count,1.505545305418162,2022w49,
51040,elbuho_pe,2022,49,presidenta,sum,retweet_count,14.0,2022w49,
51041,elbuho_pe,2022,49,presidente,count,retweet_count,11.0,2022w49,
51042,elbuho_pe,2022,49,presidente,max,retweet_count,6.0,2022w49,
51043,elbuho_pe,2022,49,presidente,mean,retweet_count,2.5454545454545454,2022w49,
51044,elbuho_pe,2022,49,presidente,min,retweet_count,1.0,2022w49,
51045,elbuho_pe,2022,49,presidente,ratio,retweet_count,2.5454545454545454,2022w49,
51046,elbuho_pe,2022,49,presidente,std,retweet_count,1.8635254955935732,2022w49,
51047,elbuho_pe,2022,49,presidente,sum,retweet_count,28.0,2022w49,
51048,elbuho_pe,2022,49,república,count,retweet_count,6.0,2022w49,
51049,elbuho_pe,2022,49,república,max,retweet_count,4.0,2022w49,
51050,elbuho_pe,2022,49,república,mean,retweet_count,1.8333333333333333,2022w49,
51051,elbuho_pe,2022,49,república,min,retweet_count,1.0,2022w49,
51052,elbuho_pe,2022,49,república,ratio,retweet_count,1.8333333333333333,2022w49,
51053,elbuho_pe,2022,49,república,std,retweet_count,1.3291601358251257,2022w49,
51054,elbuho_pe,2022,49,república,sum,retweet_count,11.0,2022w49,
51055,elbuho_pe,2022,49,vacancia,count,retweet_count,7.0,2022w49,
51056,elbuho_pe,2022,49,vacancia,max,retweet_count,3.0,2022w49,
51057,elbuho_pe,2022,49,vacancia,mean,retweet_count,2.142857142857143,2022w49,
51058,elbuho_pe,2022,49,vacancia,min,retweet_count,1.0,2022w49,
51059,elbuho_pe,2022,49,vacancia,ratio,retweet_count,2.142857142857143,2022w49,
51060,elbuho_pe,2022,49,vacancia,std,retweet_count,1.0690449676496976,2022w49,
51061,elbuho_pe,2022,49,vacancia,sum,retweet_count,15.0,2022w49,
51062,elbuho_pe,2022,49,video,count,retweet_count,6.0,2022w49,
51063,elbuho_pe,2022,49,video,max,retweet_count,6.0,2022w49,
51064,elbuho_pe,2022,49,video,mean,retweet_count,2.6666666666666665,2022w49,
51065,elbuho_pe,2022,49,video,min,retweet_count,1.0,2022w49,
51066,elbuho_pe,2022,49,video,ratio,retweet_count,2.6666666666666665,2022w49,
51067,elbuho_pe,2022,49,video,std,retweet_count,1.8618986725025255,2022w49,
51068,elbuho_pe,2022,49,video,sum,retweet_count,16.0,2022w49,
51069,elbuho_pe,2023,2,arequipa,count,retweet_count,34.0,2023w2,
51070,elbuho_pe,2023,2,arequipa,max,retweet_count,61.0,2023w2,
51071,elbuho_pe,2023,2,arequipa,mean,retweet_count,19.352941176470587,2023w2,
51072,elbuho_pe,2023,2,arequipa,min,retweet_count,1.0,2023w2,
51073,elbuho_pe,2023,2,arequipa,ratio,retweet_count,19.352941176470587,2023w2,
51074,elbuho_pe,2023,2,arequipa,std,retweet_count,22.24502988812799,2023w2,
51075,elbuho_pe,2023,2,arequipa,sum,retweet_count,658.0,2023w2,
51076,elbuho_pe,2023,2,boluarte,count,retweet_count,18.0,2023w2,boluarte
51077,elbuho_pe,2023,2,boluarte,max,retweet_count,95.0,2023w2,boluarte
51078,elbuho_pe,2023,2,boluarte,mean,retweet_count,23.555555555555557,2023w2,boluarte
51079,elbuho_pe,2023,2,boluarte,min,retweet_count,1.0,2023w2,boluarte
51080,elbuho_pe,2023,2,boluarte,ratio,retweet_count,23.555555555555557,2023w2,boluarte
51081,elbuho_pe,2023,2,boluarte,std,retweet_count,23.798720238015324,2023w2,boluarte
51082,elbuho_pe,2023,2,boluarte,sum,retweet_count,424.0,2023w2,boluarte
51083,elbuho_pe,2023,2,búho,count,retweet_count,7.0,2023w2,
51084,elbuho_pe,2023,2,búho,max,retweet_count,10.0,2023w2,
51085,elbuho_pe,2023,2,búho,mean,retweet_count,2.2857142857142856,2023w2,
51086,elbuho_pe,2023,2,búho,min,retweet_count,1.0,2023w2,
51087,elbuho_pe,2023,2,búho,ratio,retweet_count,2.2857142857142856,2023w2,
51088,elbuho_pe,2023,2,búho,std,retweet_count,3.401680257083045,2023w2,
51089,elbuho_pe,2023,2,búho,sum,retweet_count,16.0,2023w2,
51090,elbuho_pe,2023,2,comerciantes,count,retweet_count,7.0,2023w2,
51091,elbuho_pe,2023,2,comerciantes,max,retweet_count,61.0,2023w2,
51092,elbuho_pe,2023,2,comerciantes,mean,retweet_count,35.857142857142854,2023w2,
51093,elbuho_pe,2023,2,comerciantes,min,retweet_count,10.0,2023w2,
51094,elbuho_pe,2023,2,comerciantes,ratio,retweet_count,35.857142857142854,2023w2,
51095,elbuho_pe,2023,2,comerciantes,std,retweet_count,23.968232944382663,2023w2,
51096,elbuho_pe,2023,2,comerciantes,sum,retweet_count,251.0,2023w2,
51097,elbuho_pe,2023,2,concurso,count,retweet_count,6.0,2023w2,
