,newspaper,year,week,stat,metric,value,year_week
0,DiarioElPeruano,2022,33,count,like_count,229.0,2022w33
1,DiarioElPeruano,2022,33,max,like_count,80.0,2022w33
2,DiarioElPeruano,2022,33,mean,like_count,12.462882096069869,2022w33
3,DiarioElPeruano,2022,33,min,like_count,0.0,2022w33
4,DiarioElPeruano,2022,33,ratio,like_count,12.462882096069869,2022w33
5,DiarioElPeruano,2022,33,std,like_count,13.393330118274934,2022w33
6,DiarioElPeruano,2022,33,sum,like_count,2854.0,2022w33
7,DiarioElPeruano,2022,34,count,like_count,200.0,2022w34
8,DiarioElPeruano,2022,34,max,like_count,77.0,2022w34
9,DiarioElPeruano,2022,34,mean,like_count,11.23,2022w34
10,DiarioElPeruano,2022,34,min,like_count,0.0,2022w34
11,DiarioElPeruano,2022,34,ratio,like_count,11.23,2022w34
12,DiarioElPeruano,2022,34,std,like_count,10.974025980976892,2022w34
13,DiarioElPeruano,2022,34,sum,like_count,2246.0,2022w34
14,DiarioElPeruano,2022,39,count,like_count,226.0,2022w39
15,DiarioElPeruano,2022,39,max,like_count,132.0,2022w39
16,DiarioElPeruano,2022,39,mean,like_count,8.761061946902656,2022w39
17,DiarioElPeruano,2022,39,min,like_count,0.0,2022w39
18,DiarioElPeruano,2022,39,ratio,like_count,8.761061946902656,2022w39
19,DiarioElPeruano,2022,39,std,like_count,11.63769685979962,2022w39
20,DiarioElPeruano,2022,39,sum,like_count,1980.0,2022w39
21,DiarioElPeruano,2022,44,count,like_count,186.0,2022w44
22,DiarioElPeruano,2022,44,max,like_count,45.0,2022w44
23,DiarioElPeruano,2022,44,mean,like_count,7.758064516129032,2022w44
24,DiarioElPeruano,2022,44,min,like_count,0.0,2022w44
25,DiarioElPeruano,2022,44,ratio,like_count,7.758064516129032,2022w44
26,DiarioElPeruano,2022,44,std,like_count,6.95938522573219,2022w44
27,DiarioElPeruano,2022,44,sum,like_count,1443.0,2022w44
28,DiarioElPeruano,2022,49,count,like_count,201.0,2022w49
29,DiarioElPeruano,2022,49,max,like_count,239.0,2022w49
30,DiarioElPeruano,2022,49,mean,like_count,14.651741293532337,2022w49
31,DiarioElPeruano,2022,49,min,like_count,0.0,2022w49
32,DiarioElPeruano,2022,49,ratio,like_count,14.651741293532337,2022w49
33,DiarioElPeruano,2022,49,std,like_count,21.02922037196662,2022w49
34,DiarioElPeruano,2022,49,sum,like_count,2945.0,2022w49
35,DiarioElPeruano,2023,2,count,like_count,216.0,2023w2
36,DiarioElPeruano,2023,2,max,like_count,2873.0,2023w2
37,DiarioElPeruano,2023,2,mean,like_count,40.523148148148145,2023w2
38,DiarioElPeruano,2023,2,min,like_count,0.0,2023w2
39,DiarioElPeruano,2023,2,ratio,like_count,40.523148148148145,2023w2
40,DiarioElPeruano,2023,2,std,like_count,229.63118948130983,2023w2
41,DiarioElPeruano,2023,2,sum,like_count,8753.0,2023w2
42,ExpresoPeru,2022,33,count,like_count,287.0,2022w33
43,ExpresoPeru,2022,33,max,like_count,1414.0,2022w33
44,ExpresoPeru,2022,33,mean,like_count,107.58885017421603,2022w33
45,ExpresoPeru,2022,33,min,like_count,0.0,2022w33
46,ExpresoPeru,2022,33,ratio,like_count,107.58885017421603,2022w33
47,ExpresoPeru,2022,33,std,like_count,226.06762621724158,2022w33
48,ExpresoPeru,2022,33,sum,like_count,30878.0,2022w33
49,ExpresoPeru,2022,34,count,like_count,208.0,2022w34
50,ExpresoPeru,2022,34,max,like_count,1811.0,2022w34
51,ExpresoPeru,2022,34,mean,like_count,128.72115384615384,2022w34
52,ExpresoPeru,2022,34,min,like_count,0.0,2022w34
53,ExpresoPeru,2022,34,ratio,like_count,128.72115384615384,2022w34
54,ExpresoPeru,2022,34,std,like_count,296.57829515023127,2022w34
55,ExpresoPeru,2022,34,sum,like_count,26774.0,2022w34
56,ExpresoPeru,2022,39,count,like_count,259.0,2022w39
57,ExpresoPeru,2022,39,max,like_count,1579.0,2022w39
58,ExpresoPeru,2022,39,mean,like_count,82.17760617760618,2022w39
59,ExpresoPeru,2022,39,min,like_count,0.0,2022w39
60,ExpresoPeru,2022,39,ratio,like_count,82.17760617760618,2022w39
61,ExpresoPeru,2022,39,std,like_count,198.83014283081775,2022w39
62,ExpresoPeru,2022,39,sum,like_count,21284.0,2022w39
63,ExpresoPeru,2022,44,count,like_count,195.0,2022w44
64,ExpresoPeru,2022,44,max,like_count,1946.0,2022w44
65,ExpresoPeru,2022,44,mean,like_count,75.17948717948718,2022w44
66,ExpresoPeru,2022,44,min,like_count,0.0,2022w44
67,ExpresoPeru,2022,44,ratio,like_count,75.17948717948718,2022w44
68,ExpresoPeru,2022,44,std,like_count,201.9729837750421,2022w44
69,ExpresoPeru,2022,44,sum,like_count,14660.0,2022w44
70,ExpresoPeru,2022,49,count,like_count,250.0,2022w49
71,ExpresoPeru,2022,49,max,like_count,1635.0,2022w49
72,ExpresoPeru,2022,49,mean,like_count,107.58,2022w49
73,ExpresoPeru,2022,49,min,like_count,0.0,2022w49
74,ExpresoPeru,2022,49,ratio,like_count,107.58,2022w49
75,ExpresoPeru,2022,49,std,like_count,232.43720834516398,2022w49
76,ExpresoPeru,2022,49,sum,like_count,26895.0,2022w49
77,ExpresoPeru,2023,2,count,like_count,255.0,2023w2
78,ExpresoPeru,2023,2,max,like_count,2727.0,2023w2
79,ExpresoPeru,2023,2,mean,like_count,107.66666666666667,2023w2
80,ExpresoPeru,2023,2,min,like_count,0.0,2023w2
81,ExpresoPeru,2023,2,ratio,like_count,107.66666666666667,2023w2
82,ExpresoPeru,2023,2,std,like_count,264.1893012153225,2023w2
83,ExpresoPeru,2023,2,sum,like_count,27455.0,2023w2
84,Gestionpe,2022,33,count,like_count,1509.0,2022w33
85,Gestionpe,2022,33,max,like_count,235.0,2022w33
86,Gestionpe,2022,33,mean,like_count,3.988071570576541,2022w33
87,Gestionpe,2022,33,min,like_count,0.0,2022w33
88,Gestionpe,2022,33,ratio,like_count,3.988071570576541,2022w33
89,Gestionpe,2022,33,std,like_count,11.252225989274626,2022w33
90,Gestionpe,2022,33,sum,like_count,6018.0,2022w33
91,Gestionpe,2022,34,count,like_count,848.0,2022w34
92,Gestionpe,2022,34,max,like_count,366.0,2022w34
93,Gestionpe,2022,34,mean,like_count,5.423349056603773,2022w34
94,Gestionpe,2022,34,min,like_count,0.0,2022w34
95,Gestionpe,2022,34,ratio,like_count,5.423349056603773,2022w34
96,Gestionpe,2022,34,std,like_count,17.46580459672431,2022w34
97,Gestionpe,2022,34,sum,like_count,4599.0,2022w34
98,Gestionpe,2022,39,count,like_count,1199.0,2022w39
99,Gestionpe,2022,39,max,like_count,590.0,2022w39
100,Gestionpe,2022,39,mean,like_count,4.8498748957464555,2022w39
101,Gestionpe,2022,39,min,like_count,0.0,2022w39
102,Gestionpe,2022,39,ratio,like_count,4.8498748957464555,2022w39
103,Gestionpe,2022,39,std,like_count,20.33937802388162,2022w39
104,Gestionpe,2022,39,sum,like_count,5815.0,2022w39
105,Gestionpe,2022,44,count,like_count,800.0,2022w44
106,Gestionpe,2022,44,max,like_count,385.0,2022w44
107,Gestionpe,2022,44,mean,like_count,4.3575,2022w44
108,Gestionpe,2022,44,min,like_count,0.0,2022w44
109,Gestionpe,2022,44,ratio,like_count,4.3575,2022w44
110,Gestionpe,2022,44,std,like_count,18.224567548447066,2022w44
111,Gestionpe,2022,44,sum,like_count,3486.0,2022w44
112,Gestionpe,2022,49,count,like_count,809.0,2022w49
113,Gestionpe,2022,49,max,like_count,349.0,2022w49
114,Gestionpe,2022,49,mean,like_count,8.088998763906057,2022w49
115,Gestionpe,2022,49,min,like_count,0.0,2022w49
116,Gestionpe,2022,49,ratio,like_count,8.088998763906057,2022w49
117,Gestionpe,2022,49,std,like_count,19.317295644091494,2022w49
118,Gestionpe,2022,49,sum,like_count,6544.0,2022w49
119,Gestionpe,2023,2,count,like_count,919.0,2023w2
120,Gestionpe,2023,2,max,like_count,870.0,2023w2
121,Gestionpe,2023,2,mean,like_count,7.4178454842219805,2023w2
122,Gestionpe,2023,2,min,like_count,0.0,2023w2
123,Gestionpe,2023,2,ratio,like_count,7.4178454842219805,2023w2
124,Gestionpe,2023,2,std,like_count,43.55603341908971,2023w2
125,Gestionpe,2023,2,sum,like_count,6817.0,2023w2
126,diariocorreo,2022,33,count,like_count,793.0,2022w33
127,diariocorreo,2022,33,max,like_count,274.0,2022w33
128,diariocorreo,2022,33,mean,like_count,7.263556116015132,2022w33
129,diariocorreo,2022,33,min,like_count,0.0,2022w33
130,diariocorreo,2022,33,ratio,like_count,7.263556116015132,2022w33
131,diariocorreo,2022,33,std,like_count,22.81225295346383,2022w33
132,diariocorreo,2022,33,sum,like_count,5760.0,2022w33
133,diariocorreo,2022,34,count,like_count,474.0,2022w34
134,diariocorreo,2022,34,max,like_count,1209.0,2022w34
135,diariocorreo,2022,34,mean,like_count,12.69831223628692,2022w34
136,diariocorreo,2022,34,min,like_count,0.0,2022w34
137,diariocorreo,2022,34,ratio,like_count,12.69831223628692,2022w34
138,diariocorreo,2022,34,std,like_count,63.60574685581672,2022w34
139,diariocorreo,2022,34,sum,like_count,6019.0,2022w34
140,diariocorreo,2022,39,count,like_count,614.0,2022w39
141,diariocorreo,2022,39,max,like_count,331.0,2022w39
142,diariocorreo,2022,39,mean,like_count,4.954397394136808,2022w39
143,diariocorreo,2022,39,min,like_count,0.0,2022w39
144,diariocorreo,2022,39,ratio,like_count,4.954397394136808,2022w39
145,diariocorreo,2022,39,std,like_count,15.649542943309216,2022w39
146,diariocorreo,2022,39,sum,like_count,3042.0,2022w39
147,diariocorreo,2022,44,count,like_count,457.0,2022w44
148,diariocorreo,2022,44,max,like_count,305.0,2022w44
149,diariocorreo,2022,44,mean,like_count,6.321663019693654,2022w44
150,diariocorreo,2022,44,min,like_count,0.0,2022w44
151,diariocorreo,2022,44,ratio,like_count,6.321663019693654,2022w44
152,diariocorreo,2022,44,std,like_count,26.16553727879384,2022w44
153,diariocorreo,2022,44,sum,like_count,2889.0,2022w44
154,diariocorreo,2022,49,count,like_count,529.0,2022w49
155,diariocorreo,2022,49,max,like_count,966.0,2022w49
156,diariocorreo,2022,49,mean,like_count,11.793950850661625,2022w49
157,diariocorreo,2022,49,min,like_count,0.0,2022w49
158,diariocorreo,2022,49,ratio,like_count,11.793950850661625,2022w49
159,diariocorreo,2022,49,std,like_count,47.89047124497483,2022w49
160,diariocorreo,2022,49,sum,like_count,6239.0,2022w49
161,diariocorreo,2023,2,count,like_count,308.0,2023w2
162,diariocorreo,2023,2,max,like_count,871.0,2023w2
163,diariocorreo,2023,2,mean,like_count,17.24025974025974,2023w2
164,diariocorreo,2023,2,min,like_count,0.0,2023w2
165,diariocorreo,2023,2,ratio,like_count,17.24025974025974,2023w2
166,diariocorreo,2023,2,std,like_count,69.5978728937384,2023w2
167,diariocorreo,2023,2,sum,like_count,5310.0,2023w2
168,diarioojo,2022,33,count,like_count,793.0,2022w33
169,diarioojo,2022,33,max,like_count,238.0,2022w33
170,diarioojo,2022,33,mean,like_count,3.5081967213114753,2022w33
171,diarioojo,2022,33,min,like_count,0.0,2022w33
172,diarioojo,2022,33,ratio,like_count,3.5081967213114753,2022w33
173,diarioojo,2022,33,std,like_count,12.336823662615263,2022w33
174,diarioojo,2022,33,sum,like_count,2782.0,2022w33
175,diarioojo,2022,34,count,like_count,555.0,2022w34
176,diarioojo,2022,34,max,like_count,159.0,2022w34
177,diarioojo,2022,34,mean,like_count,3.5513513513513515,2022w34
178,diarioojo,2022,34,min,like_count,0.0,2022w34
179,diarioojo,2022,34,ratio,like_count,3.5513513513513515,2022w34
180,diarioojo,2022,34,std,like_count,10.731317111292373,2022w34
181,diarioojo,2022,34,sum,like_count,1971.0,2022w34
182,diarioojo,2022,39,count,like_count,550.0,2022w39
183,diarioojo,2022,39,max,like_count,38.0,2022w39
184,diarioojo,2022,39,mean,like_count,2.8945454545454545,2022w39
185,diarioojo,2022,39,min,like_count,0.0,2022w39
186,diarioojo,2022,39,ratio,like_count,2.8945454545454545,2022w39
187,diarioojo,2022,39,std,like_count,4.903417572609206,2022w39
188,diarioojo,2022,39,sum,like_count,1592.0,2022w39
189,diarioojo,2022,44,count,like_count,555.0,2022w44
190,diarioojo,2022,44,max,like_count,343.0,2022w44
191,diarioojo,2022,44,mean,like_count,2.727927927927928,2022w44
192,diarioojo,2022,44,min,like_count,0.0,2022w44
193,diarioojo,2022,44,ratio,like_count,2.727927927927928,2022w44
194,diarioojo,2022,44,std,like_count,15.780872963018894,2022w44
195,diarioojo,2022,44,sum,like_count,1514.0,2022w44
196,diarioojo,2022,49,count,like_count,574.0,2022w49
197,diarioojo,2022,49,max,like_count,854.0,2022w49
198,diarioojo,2022,49,mean,like_count,8.707317073170731,2022w49
199,diarioojo,2022,49,min,like_count,0.0,2022w49
200,diarioojo,2022,49,ratio,like_count,8.707317073170731,2022w49
201,diarioojo,2022,49,std,like_count,49.286972271800984,2022w49
202,diarioojo,2022,49,sum,like_count,4998.0,2022w49
203,diarioojo,2023,2,count,like_count,329.0,2023w2
204,diarioojo,2023,2,max,like_count,115.0,2023w2
205,diarioojo,2023,2,mean,like_count,2.5045592705167175,2023w2
206,diarioojo,2023,2,min,like_count,0.0,2023w2
207,diarioojo,2023,2,ratio,like_count,2.5045592705167175,2023w2
208,diarioojo,2023,2,std,like_count,6.98348294389886,2023w2
209,diarioojo,2023,2,sum,like_count,824.0,2023w2
210,elbuho_pe,2022,34,count,like_count,58.0,2022w34
211,elbuho_pe,2022,34,max,like_count,44.0,2022w34
212,elbuho_pe,2022,34,mean,like_count,4.172413793103448,2022w34
213,elbuho_pe,2022,34,min,like_count,0.0,2022w34
214,elbuho_pe,2022,34,ratio,like_count,4.172413793103448,2022w34
215,elbuho_pe,2022,34,std,like_count,6.4240172462531,2022w34
216,elbuho_pe,2022,34,sum,like_count,242.0,2022w34
217,elbuho_pe,2022,39,count,like_count,97.0,2022w39
218,elbuho_pe,2022,39,max,like_count,39.0,2022w39
219,elbuho_pe,2022,39,mean,like_count,2.350515463917526,2022w39
220,elbuho_pe,2022,39,min,like_count,0.0,2022w39
221,elbuho_pe,2022,39,ratio,like_count,2.350515463917526,2022w39
222,elbuho_pe,2022,39,std,like_count,4.701598214777172,2022w39
223,elbuho_pe,2022,39,sum,like_count,228.0,2022w39
224,elbuho_pe,2022,44,count,like_count,77.0,2022w44
225,elbuho_pe,2022,44,max,like_count,18.0,2022w44
226,elbuho_pe,2022,44,mean,like_count,1.6233766233766234,2022w44
227,elbuho_pe,2022,44,min,like_count,0.0,2022w44
228,elbuho_pe,2022,44,ratio,like_count,1.6233766233766234,2022w44
229,elbuho_pe,2022,44,std,like_count,2.7243490822722998,2022w44
230,elbuho_pe,2022,44,sum,like_count,125.0,2022w44
231,elbuho_pe,2022,49,count,like_count,77.0,2022w49
232,elbuho_pe,2022,49,max,like_count,50.0,2022w49
233,elbuho_pe,2022,49,mean,like_count,4.87012987012987,2022w49
234,elbuho_pe,2022,49,min,like_count,0.0,2022w49
235,elbuho_pe,2022,49,ratio,like_count,4.87012987012987,2022w49
236,elbuho_pe,2022,49,std,like_count,8.682030215745758,2022w49
237,elbuho_pe,2022,49,sum,like_count,375.0,2022w49
238,elbuho_pe,2023,2,count,like_count,105.0,2023w2
239,elbuho_pe,2023,2,max,like_count,152.0,2023w2
240,elbuho_pe,2023,2,mean,like_count,14.923809523809524,2023w2
241,elbuho_pe,2023,2,min,like_count,0.0,2023w2
242,elbuho_pe,2023,2,ratio,like_count,14.923809523809524,2023w2
243,elbuho_pe,2023,2,std,like_count,27.54356522580157,2023w2
244,elbuho_pe,2023,2,sum,like_count,1567.0,2023w2
245,elcomercio_peru,2022,33,count,like_count,584.0,2022w33
246,elcomercio_peru,2022,33,max,like_count,173.0,2022w33
247,elcomercio_peru,2022,33,mean,like_count,6.1284246575342465,2022w33
248,elcomercio_peru,2022,33,min,like_count,0.0,2022w33
249,elcomercio_peru,2022,33,ratio,like_count,6.1284246575342465,2022w33
250,elcomercio_peru,2022,33,std,like_count,11.42620203229496,2022w33
251,elcomercio_peru,2022,33,sum,like_count,3579.0,2022w33
252,elcomercio_peru,2022,34,count,like_count,457.0,2022w34
253,elcomercio_peru,2022,34,max,like_count,105.0,2022w34
254,elcomercio_peru,2022,34,mean,like_count,6.054704595185996,2022w34
255,elcomercio_peru,2022,34,min,like_count,0.0,2022w34
256,elcomercio_peru,2022,34,ratio,like_count,6.054704595185996,2022w34
257,elcomercio_peru,2022,34,std,like_count,8.681704950328717,2022w34
258,elcomercio_peru,2022,34,sum,like_count,2767.0,2022w34
259,elcomercio_peru,2022,39,count,like_count,512.0,2022w39
260,elcomercio_peru,2022,39,max,like_count,77.0,2022w39
261,elcomercio_peru,2022,39,mean,like_count,5.0625,2022w39
262,elcomercio_peru,2022,39,min,like_count,0.0,2022w39
263,elcomercio_peru,2022,39,ratio,like_count,5.0625,2022w39
264,elcomercio_peru,2022,39,std,like_count,6.812846159897816,2022w39
265,elcomercio_peru,2022,39,sum,like_count,2592.0,2022w39
266,elcomercio_peru,2022,44,count,like_count,433.0,2022w44
267,elcomercio_peru,2022,44,max,like_count,107.0,2022w44
268,elcomercio_peru,2022,44,mean,like_count,4.355658198614319,2022w44
269,elcomercio_peru,2022,44,min,like_count,0.0,2022w44
270,elcomercio_peru,2022,44,ratio,like_count,4.355658198614319,2022w44
271,elcomercio_peru,2022,44,std,like_count,8.242452866305744,2022w44
272,elcomercio_peru,2022,44,sum,like_count,1886.0,2022w44
273,elcomercio_peru,2022,49,count,like_count,442.0,2022w49
274,elcomercio_peru,2022,49,max,like_count,1657.0,2022w49
275,elcomercio_peru,2022,49,mean,like_count,15.703619909502262,2022w49
276,elcomercio_peru,2022,49,min,like_count,0.0,2022w49
277,elcomercio_peru,2022,49,ratio,like_count,15.703619909502262,2022w49
278,elcomercio_peru,2022,49,std,like_count,83.06640479709087,2022w49
279,elcomercio_peru,2022,49,sum,like_count,6941.0,2022w49
280,elcomercio_peru,2023,2,count,like_count,462.0,2023w2
281,elcomercio_peru,2023,2,max,like_count,2067.0,2023w2
282,elcomercio_peru,2023,2,mean,like_count,13.097402597402597,2023w2
283,elcomercio_peru,2023,2,min,like_count,0.0,2023w2
284,elcomercio_peru,2023,2,ratio,like_count,13.097402597402597,2023w2
285,elcomercio_peru,2023,2,std,like_count,98.10551025764804,2023w2
286,elcomercio_peru,2023,2,sum,like_count,6051.0,2023w2
287,ensustrece,2022,34,count,like_count,24.0,2022w34
288,ensustrece,2022,34,max,like_count,831.0,2022w34
289,ensustrece,2022,34,mean,like_count,162.91666666666666,2022w34
290,ensustrece,2022,34,min,like_count,0.0,2022w34
291,ensustrece,2022,34,ratio,like_count,162.91666666666666,2022w34
292,ensustrece,2022,34,std,like_count,195.86661758466644,2022w34
293,ensustrece,2022,34,sum,like_count,3910.0,2022w34
294,ensustrece,2022,39,count,like_count,19.0,2022w39
295,ensustrece,2022,39,max,like_count,1501.0,2022w39
296,ensustrece,2022,39,mean,like_count,345.36842105263156,2022w39
297,ensustrece,2022,39,min,like_count,0.0,2022w39
298,ensustrece,2022,39,ratio,like_count,345.36842105263156,2022w39
299,ensustrece,2022,39,std,like_count,471.5784617791986,2022w39
300,ensustrece,2022,39,sum,like_count,6562.0,2022w39
301,ensustrece,2022,44,count,like_count,6.0,2022w44
302,ensustrece,2022,44,max,like_count,966.0,2022w44
303,ensustrece,2022,44,mean,like_count,403.5,2022w44
304,ensustrece,2022,44,min,like_count,98.0,2022w44
305,ensustrece,2022,44,ratio,like_count,403.5,2022w44
306,ensustrece,2022,44,std,like_count,339.78625634360196,2022w44
307,ensustrece,2022,44,sum,like_count,2421.0,2022w44
308,ensustrece,2022,49,count,like_count,22.0,2022w49
309,ensustrece,2022,49,max,like_count,1632.0,2022w49
310,ensustrece,2022,49,mean,like_count,287.40909090909093,2022w49
311,ensustrece,2022,49,min,like_count,0.0,2022w49
312,ensustrece,2022,49,ratio,like_count,287.40909090909093,2022w49
313,ensustrece,2022,49,std,like_count,436.2964980367527,2022w49
314,ensustrece,2022,49,sum,like_count,6323.0,2022w49
315,ensustrece,2023,2,count,like_count,16.0,2023w2
316,ensustrece,2023,2,max,like_count,1527.0,2023w2
317,ensustrece,2023,2,mean,like_count,310.125,2023w2
318,ensustrece,2023,2,min,like_count,0.0,2023w2
319,ensustrece,2023,2,ratio,like_count,310.125,2023w2
320,ensustrece,2023,2,std,like_count,384.68027849977784,2023w2
321,ensustrece,2023,2,sum,like_count,4962.0,2023w2
322,larazon_pe,2022,33,count,like_count,106.0,2022w33
323,larazon_pe,2022,33,max,like_count,23.0,2022w33
324,larazon_pe,2022,33,mean,like_count,1.6415094339622642,2022w33
325,larazon_pe,2022,33,min,like_count,0.0,2022w33
326,larazon_pe,2022,33,ratio,like_count,1.6415094339622642,2022w33
327,larazon_pe,2022,33,std,like_count,3.318601768804168,2022w33
328,larazon_pe,2022,33,sum,like_count,174.0,2022w33
329,larazon_pe,2022,34,count,like_count,60.0,2022w34
330,larazon_pe,2022,34,max,like_count,14.0,2022w34
331,larazon_pe,2022,34,mean,like_count,1.9,2022w34
332,larazon_pe,2022,34,min,like_count,0.0,2022w34
333,larazon_pe,2022,34,ratio,like_count,1.9,2022w34
334,larazon_pe,2022,34,std,like_count,2.6725218205574923,2022w34
335,larazon_pe,2022,34,sum,like_count,114.0,2022w34
336,larazon_pe,2022,39,count,like_count,58.0,2022w39
337,larazon_pe,2022,39,max,like_count,10.0,2022w39
338,larazon_pe,2022,39,mean,like_count,1.2413793103448276,2022w39
339,larazon_pe,2022,39,min,like_count,0.0,2022w39
340,larazon_pe,2022,39,ratio,like_count,1.2413793103448276,2022w39
341,larazon_pe,2022,39,std,like_count,2.02883031574618,2022w39
342,larazon_pe,2022,39,sum,like_count,72.0,2022w39
343,larazon_pe,2022,44,count,like_count,57.0,2022w44
344,larazon_pe,2022,44,max,like_count,12.0,2022w44
345,larazon_pe,2022,44,mean,like_count,0.8771929824561403,2022w44
346,larazon_pe,2022,44,min,like_count,0.0,2022w44
347,larazon_pe,2022,44,ratio,like_count,0.8771929824561403,2022w44
348,larazon_pe,2022,44,std,like_count,1.899907661652802,2022w44
349,larazon_pe,2022,44,sum,like_count,50.0,2022w44
350,larazon_pe,2022,49,count,like_count,70.0,2022w49
351,larazon_pe,2022,49,max,like_count,15.0,2022w49
352,larazon_pe,2022,49,mean,like_count,1.4,2022w49
353,larazon_pe,2022,49,min,like_count,0.0,2022w49
354,larazon_pe,2022,49,ratio,like_count,1.4,2022w49
355,larazon_pe,2022,49,std,like_count,2.410123576120924,2022w49
356,larazon_pe,2022,49,sum,like_count,98.0,2022w49
357,larazon_pe,2023,2,count,like_count,57.0,2023w2
358,larazon_pe,2023,2,max,like_count,22.0,2023w2
359,larazon_pe,2023,2,mean,like_count,1.631578947368421,2023w2
360,larazon_pe,2023,2,min,like_count,0.0,2023w2
361,larazon_pe,2023,2,ratio,like_count,1.631578947368421,2023w2
362,larazon_pe,2023,2,std,like_count,3.160196529531535,2023w2
363,larazon_pe,2023,2,sum,like_count,93.0,2023w2
364,larepublica_pe,2022,33,count,like_count,1117.0,2022w33
365,larepublica_pe,2022,33,max,like_count,516.0,2022w33
366,larepublica_pe,2022,33,mean,like_count,10.810205908683974,2022w33
367,larepublica_pe,2022,33,min,like_count,0.0,2022w33
368,larepublica_pe,2022,33,ratio,like_count,10.810205908683974,2022w33
369,larepublica_pe,2022,33,std,like_count,39.842563870138875,2022w33
370,larepublica_pe,2022,33,sum,like_count,12075.0,2022w33
371,larepublica_pe,2022,34,count,like_count,827.0,2022w34
372,larepublica_pe,2022,34,max,like_count,715.0,2022w34
373,larepublica_pe,2022,34,mean,like_count,13.412333736396615,2022w34
374,larepublica_pe,2022,34,min,like_count,0.0,2022w34
375,larepublica_pe,2022,34,ratio,like_count,13.412333736396615,2022w34
376,larepublica_pe,2022,34,std,like_count,50.382512558086276,2022w34
377,larepublica_pe,2022,34,sum,like_count,11092.0,2022w34
378,larepublica_pe,2022,39,count,like_count,834.0,2022w39
379,larepublica_pe,2022,39,max,like_count,1002.0,2022w39
380,larepublica_pe,2022,39,mean,like_count,12.310551558752998,2022w39
381,larepublica_pe,2022,39,min,like_count,0.0,2022w39
382,larepublica_pe,2022,39,ratio,like_count,12.310551558752998,2022w39
383,larepublica_pe,2022,39,std,like_count,58.84086997799612,2022w39
384,larepublica_pe,2022,39,sum,like_count,10267.0,2022w39
385,larepublica_pe,2022,44,count,like_count,691.0,2022w44
386,larepublica_pe,2022,44,max,like_count,3511.0,2022w44
387,larepublica_pe,2022,44,mean,like_count,20.748191027496382,2022w44
388,larepublica_pe,2022,44,min,like_count,0.0,2022w44
389,larepublica_pe,2022,44,ratio,like_count,20.748191027496382,2022w44
390,larepublica_pe,2022,44,std,like_count,149.55051584732544,2022w44
391,larepublica_pe,2022,44,sum,like_count,14337.0,2022w44
392,larepublica_pe,2022,49,count,like_count,924.0,2022w49
393,larepublica_pe,2022,49,max,like_count,1641.0,2022w49
394,larepublica_pe,2022,49,mean,like_count,24.877705627705627,2022w49
395,larepublica_pe,2022,49,min,like_count,0.0,2022w49
396,larepublica_pe,2022,49,ratio,like_count,24.877705627705627,2022w49
397,larepublica_pe,2022,49,std,like_count,108.2163034997926,2022w49
398,larepublica_pe,2022,49,sum,like_count,22987.0,2022w49
399,larepublica_pe,2023,2,count,like_count,679.0,2023w2
400,larepublica_pe,2023,2,max,like_count,2022.0,2023w2
401,larepublica_pe,2023,2,mean,like_count,31.449189985272458,2023w2
402,larepublica_pe,2023,2,min,like_count,0.0,2023w2
403,larepublica_pe,2023,2,ratio,like_count,31.449189985272458,2023w2
404,larepublica_pe,2023,2,std,like_count,129.07734753849337,2023w2
405,larepublica_pe,2023,2,sum,like_count,21354.0,2023w2
406,peru21noticias,2022,33,count,like_count,1287.0,2022w33
407,peru21noticias,2022,33,max,like_count,1811.0,2022w33
408,peru21noticias,2022,33,mean,like_count,24.241647241647243,2022w33
409,peru21noticias,2022,33,min,like_count,0.0,2022w33
410,peru21noticias,2022,33,ratio,like_count,24.241647241647243,2022w33
411,peru21noticias,2022,33,std,like_count,110.05557710834088,2022w33
412,peru21noticias,2022,33,sum,like_count,31199.0,2022w33
413,peru21noticias,2022,34,count,like_count,961.0,2022w34
414,peru21noticias,2022,34,max,like_count,1283.0,2022w34
415,peru21noticias,2022,34,mean,like_count,24.449531737773153,2022w34
416,peru21noticias,2022,34,min,like_count,0.0,2022w34
417,peru21noticias,2022,34,ratio,like_count,24.449531737773153,2022w34
418,peru21noticias,2022,34,std,like_count,99.32371214393541,2022w34
419,peru21noticias,2022,34,sum,like_count,23496.0,2022w34
420,peru21noticias,2022,39,count,like_count,970.0,2022w39
421,peru21noticias,2022,39,max,like_count,1966.0,2022w39
422,peru21noticias,2022,39,mean,like_count,15.742268041237113,2022w39
423,peru21noticias,2022,39,min,like_count,0.0,2022w39
424,peru21noticias,2022,39,ratio,like_count,15.742268041237113,2022w39
425,peru21noticias,2022,39,std,like_count,84.16631507560423,2022w39
426,peru21noticias,2022,39,sum,like_count,15270.0,2022w39
427,peru21noticias,2022,44,count,like_count,752.0,2022w44
428,peru21noticias,2022,44,max,like_count,2302.0,2022w44
429,peru21noticias,2022,44,mean,like_count,16.99601063829787,2022w44
430,peru21noticias,2022,44,min,like_count,0.0,2022w44
431,peru21noticias,2022,44,ratio,like_count,16.99601063829787,2022w44
432,peru21noticias,2022,44,std,like_count,112.76907450695728,2022w44
433,peru21noticias,2022,44,sum,like_count,12781.0,2022w44
434,peru21noticias,2022,49,count,like_count,1064.0,2022w49
435,peru21noticias,2022,49,max,like_count,1074.0,2022w49
